year,sex,home,travelling_time,age_range,edu_status,value
2016,Female,Kerry,0.375,13-18,at secondary school,717
2016,Female,Kerry,0.375,19-66,at university,418
2016,Female,Kerry,0.525,15-66,working,907
2016,Female,Kerry,0.525,5-12,at primary school,38
2016,Female,Kerry,0.525,13-18,at secondary school,98
2016,Female,Kerry,0.525,19-66,at university,102
2016,Female,Kerry,1.25,15-66,working,719
2016,Female,Kerry,1.25,5-12,at primary school,19
2016,Female,Kerry,1.25,13-18,at secondary school,64
2016,Female,Kerry,1.25,19-66,at university,120
2016,Female,Kerry,1.3,15-66,working,334
2016,Female,Kerry,1.3,5-12,at primary school,9
2016,Female,Kerry,1.3,13-18,at secondary school,37
2016,Female,Kerry,1.3,19-66,at university,158
2016,Female,Limerick City and County,0.125,15-66,working,8944
2016,Female,Limerick City and County,0.125,5-12,at primary school,6994
2016,Female,Limerick City and County,0.125,13-18,at secondary school,2519
2016,Female,Limerick City and County,0.125,19-66,at university,1333
2016,Female,Limerick City and County,0.275,15-66,working,12346
2016,Female,Limerick City and County,0.275,5-12,at primary school,2259
2016,Female,Limerick City and County,0.275,13-18,at secondary school,2775
2016,Female,Limerick City and County,0.275,19-66,at university,1669
2016,Female,Limerick City and County,0.375,15-66,working,6698
2016,Female,Limerick City and County,0.375,5-12,at primary school,377
2016,Female,Limerick City and County,0.375,13-18,at secondary school,1091
2016,Female,Limerick City and County,0.375,19-66,at university,900
2016,Female,Limerick City and County,0.525,15-66,working,1811
2016,Female,Limerick City and County,0.525,5-12,at primary school,46
2016,Female,Limerick City and County,0.525,13-18,at secondary school,186
2016,Female,Limerick City and County,0.525,19-66,at university,246
2016,Female,Limerick City and County,1.25,15-66,working,1010
2016,Female,Limerick City and County,1.25,5-12,at primary school,30
2016,Female,Limerick City and County,1.25,13-18,at secondary school,90
2016,Female,Limerick City and County,1.25,19-66,at university,224
2016,Female,Limerick City and County,1.3,15-66,working,309
2016,Female,Limerick City and County,1.3,5-12,at primary school,12
2016,Female,Limerick City and County,1.3,13-18,at secondary school,24
2016,Female,Limerick City and County,1.3,19-66,at university,100
2016,Female,Tipperary,0.125,15-66,working,9265
2016,Female,Tipperary,0.125,5-12,at primary school,6667
2016,Female,Tipperary,0.125,13-18,at secondary school,2701
2016,Female,Tipperary,0.125,19-66,at university,799
2016,Female,Tipperary,0.275,15-66,working,8060
2016,Female,Tipperary,0.275,5-12,at primary school,1601
2016,Female,Tipperary,0.275,13-18,at secondary school,2092
2016,Female,Tipperary,0.275,19-66,at university,696
2016,Female,Tipperary,0.375,15-66,working,4873
2016,Female,Tipperary,0.375,5-12,at primary school,293
2016,Female,Tipperary,0.375,13-18,at secondary school,815
2016,Female,Tipperary,0.375,19-66,at university,465
2016,Female,Tipperary,0.525,15-66,working,1627
2016,Female,Tipperary,0.525,5-12,at primary school,43
2016,Female,Tipperary,0.525,13-18,at secondary school,202
2016,Female,Tipperary,0.525,19-66,at university,206
2016,Female,Tipperary,1.25,15-66,working,1229
2016,Female,Tipperary,1.25,5-12,at primary school,36
2016,Female,Tipperary,1.25,13-18,at secondary school,103
2016,Female,Tipperary,1.25,19-66,at university,282
2016,Female,Tipperary,1.3,15-66,working,481
2016,Female,Tipperary,1.3,5-12,at primary school,8
2016,Female,Tipperary,1.3,13-18,at secondary school,11
2016,Female,Tipperary,1.3,19-66,at university,150
2016,Female,Waterford City and County,0.125,15-66,working,7126
2016,Female,Waterford City and County,0.125,5-12,at primary school,4462
2016,Female,Waterford City and County,0.125,13-18,at secondary school,1924
2016,Female,Waterford City and County,0.125,19-66,at university,733
2016,Female,Waterford City and County,0.275,15-66,working,7364
2016,Female,Waterford City and County,0.275,5-12,at primary school,1464
2016,Female,Waterford City and County,0.275,13-18,at secondary school,1686
2016,Female,Waterford City and County,0.275,19-66,at university,860
2016,Female,Waterford City and County,0.375,15-66,working,2517
2016,Female,Waterford City and County,0.375,5-12,at primary school,236
2016,Female,Waterford City and County,0.375,13-18,at secondary school,488
2016,Female,Waterford City and County,0.375,19-66,at university,309
2016,Female,Waterford City and County,0.525,15-66,working,834
2016,Female,Waterford City and County,0.525,5-12,at primary school,39
2016,Female,Waterford City and County,0.525,13-18,at secondary school,63
2016,Female,Waterford City and County,0.525,19-66,at university,85
2016,Female,Waterford City and County,1.25,15-66,working,714
2016,Female,Waterford City and County,1.25,5-12,at primary school,17
2016,Female,Waterford City and County,1.25,13-18,at secondary school,46
2016,Female,Waterford City and County,1.25,19-66,at university,103
2016,Female,Waterford City and County,1.3,15-66,working,209
2016,Female,Waterford City and County,1.3,5-12,at primary school,5
2016,Female,Waterford City and County,1.3,13-18,at secondary school,12
2016,Female,Waterford City and County,1.3,19-66,at university,88
2016,Female,Galway City,0.125,15-66,working,4672
2016,Female,Galway City,0.125,5-12,at primary school,1549
2016,Female,Galway City,0.125,13-18,at secondary school,558
2016,Female,Galway City,0.125,19-66,at university,1000
2016,Female,Galway City,0.275,15-66,working,6526
2016,Female,Galway City,0.275,5-12,at primary school,1102
2016,Female,Galway City,0.275,13-18,at secondary school,945
2016,Female,Galway City,0.275,19-66,at university,1372
2016,Female,Galway City,0.375,15-66,working,2693
2016,Female,Galway City,0.375,5-12,at primary school,277
2016,Female,Galway City,0.375,13-18,at secondary school,458
2016,Female,Galway City,0.375,19-66,at university,414
2016,Female,Galway City,0.525,15-66,working,546
2016,Female,Galway City,0.525,5-12,at primary school,32
2016,Female,Galway City,0.525,13-18,at secondary school,66
2016,Female,Galway City,0.525,19-66,at university,80
2016,Female,Galway City,1.25,15-66,working,416
2016,Female,Galway City,1.25,5-12,at primary school,12
2016,Female,Galway City,1.25,13-18,at secondary school,40
2016,Female,Galway City,1.25,19-66,at university,60
2016,Female,Galway City,1.3,15-66,working,144
2016,Female,Galway City,1.3,5-12,at primary school,2
2016,Female,Galway City,1.3,13-18,at secondary school,8
2016,Female,Galway City,1.3,19-66,at university,33
2016,Female,Galway County,0.125,15-66,working,7480
2016,Female,Galway County,0.125,5-12,at primary school,8147
2016,Female,Galway County,0.125,13-18,at secondary school,2723
2016,Female,Galway County,0.125,19-66,at university,577
2016,Female,Galway County,0.275,15-66,working,9249
2016,Female,Galway County,0.275,5-12,at primary school,1648
2016,Female,Galway County,0.275,13-18,at secondary school,2234
2016,Female,Galway County,0.275,19-66,at university,697
2016,Female,Galway County,0.375,15-66,working,8083
2016,Female,Galway County,0.375,5-12,at primary school,397
2016,Female,Galway County,0.375,13-18,at secondary school,1198
2016,Female,Galway County,0.375,19-66,at university,710
2016,Female,Galway County,0.525,15-66,working,3212
2016,Female,Galway County,0.525,5-12,at primary school,92
2016,Female,Galway County,0.525,13-18,at secondary school,273
2016,Female,Galway County,0.525,19-66,at university,333
2016,Female,Galway County,1.25,15-66,working,2319
2016,Female,Galway County,1.25,5-12,at primary school,42
2016,Female,Galway County,1.25,13-18,at secondary school,165
2016,Female,Galway County,1.25,19-66,at university,406
2016,Female,Galway County,1.3,15-66,working,476
2016,Female,Galway County,1.3,5-12,at primary school,14
2016,Female,Galway County,1.3,13-18,at secondary school,38
2016,Female,Galway County,1.3,19-66,at university,139
2016,Female,Leitrim,0.125,15-66,working,1658
2016,Female,Leitrim,0.125,5-12,at primary school,1305
2016,Female,Leitrim,0.125,13-18,at secondary school,575
2016,Female,Leitrim,0.125,19-66,at university,123
2016,Female,Leitrim,0.275,15-66,working,1757
2016,Female,Leitrim,0.275,5-12,at primary school,381
2016,Female,Leitrim,0.275,13-18,at secondary school,325
2016,Female,Leitrim,0.275,19-66,at university,124
2016,Female,Leitrim,0.375,15-66,working,1148
2016,Female,Leitrim,0.375,5-12,at primary school,90
2016,Female,Leitrim,0.375,13-18,at secondary school,159
2016,Female,Leitrim,0.375,19-66,at university,97
2016,Female,Leitrim,0.525,15-66,working,326
2016,Female,Leitrim,0.525,5-12,at primary school,12
2016,Female,Leitrim,0.525,13-18,at secondary school,47
2016,Female,Leitrim,0.525,19-66,at university,36
2016,Female,Leitrim,1.25,15-66,working,268
2016,Female,Leitrim,1.25,5-12,at primary school,5
2016,Female,Leitrim,1.25,13-18,at secondary school,37
2016,Female,Leitrim,1.25,19-66,at university,54
2016,Female,Leitrim,1.3,15-66,working,135
2016,Female,Leitrim,1.3,5-12,at primary school,1
2016,Female,Leitrim,1.3,13-18,at secondary school,6
2016,Female,Leitrim,1.3,19-66,at university,49
2016,Female,Mayo,0.125,15-66,working,8548
2016,Female,Mayo,0.125,5-12,at primary school,5370
2016,Female,Mayo,0.125,13-18,at secondary school,2438
2016,Female,Mayo,0.125,19-66,at university,776
2016,Female,Mayo,0.275,15-66,working,6886
2016,Female,Mayo,0.275,5-12,at primary school,1152
2016,Female,Mayo,0.275,13-18,at secondary school,1672
2016,Female,Mayo,0.275,19-66,at university,670
2016,Female,Mayo,0.375,15-66,working,3359
2016,Female,Mayo,0.375,5-12,at primary school,163
2016,Female,Mayo,0.375,13-18,at secondary school,624
2016,Female,Mayo,0.375,19-66,at university,287
2016,Female,Mayo,0.525,15-66,working,1017
2016,Female,Mayo,0.525,5-12,at primary school,26
2016,Female,Mayo,0.525,13-18,at secondary school,106
2016,Female,Mayo,0.525,19-66,at university,82
2016,Female,Mayo,1.25,15-66,working,989
2016,Female,Mayo,1.25,5-12,at primary school,20
2016,Female,Mayo,1.25,13-18,at secondary school,64
2016,Female,Mayo,1.25,19-66,at university,145
2016,Female,Mayo,1.3,15-66,working,294
2016,Female,Mayo,1.3,5-12,at primary school,5
2016,Female,Mayo,1.3,13-18,at secondary school,13
2016,Female,Mayo,1.3,19-66,at university,144
2016,Female,Roscommon,0.125,15-66,working,3475
2016,Female,Roscommon,0.125,5-12,at primary school,2741
2016,Female,Roscommon,0.125,13-18,at secondary school,1011
2016,Female,Roscommon,0.125,19-66,at university,297
2016,Female,Roscommon,0.275,15-66,working,3815
2016,Female,Roscommon,0.275,5-12,at primary school,643
2016,Female,Roscommon,0.275,13-18,at secondary school,938
2016,Female,Roscommon,0.275,19-66,at university,314
2016,Female,Roscommon,0.375,15-66,working,1910
2016,Female,Roscommon,0.375,5-12,at primary school,84
2016,Female,Roscommon,0.375,13-18,at secondary school,348
2016,Female,Roscommon,0.375,19-66,at university,144
2016,Female,Roscommon,0.525,15-66,working,596
2016,Female,Roscommon,0.525,5-12,at primary school,13
2016,Female,Roscommon,0.525,13-18,at secondary school,67
2016,Female,Roscommon,0.525,19-66,at university,48
2016,Female,Roscommon,1.25,15-66,working,505
2016,Female,Roscommon,1.25,5-12,at primary school,7
2016,Female,Roscommon,1.25,13-18,at secondary school,36
2016,Female,Roscommon,1.25,19-66,at university,78
2016,Female,Roscommon,1.3,15-66,working,266
2016,Female,Roscommon,1.3,5-12,at primary school,2
2016,Female,Roscommon,1.3,13-18,at secondary school,11
2016,Female,Roscommon,1.3,19-66,at university,77
2016,Female,Sligo,0.125,15-66,working,3874
2016,Female,Sligo,0.125,5-12,at primary school,2557
2016,Female,Sligo,0.125,13-18,at secondary school,991
2016,Female,Sligo,0.125,19-66,at university,523
2016,Female,Sligo,0.275,15-66,working,4447
2016,Female,Sligo,0.275,5-12,at primary school,621
2016,Female,Sligo,0.275,13-18,at secondary school,857
2016,Female,Sligo,0.275,19-66,at university,485
2016,Female,Sligo,0.375,15-66,working,1912
2016,Female,Sligo,0.375,5-12,at primary school,138
2016,Female,Sligo,0.375,13-18,at secondary school,310
2016,Female,Sligo,0.375,19-66,at university,183
2016,Female,Sligo,0.525,15-66,working,446
2016,Female,Sligo,0.525,5-12,at primary school,23
2016,Female,Sligo,0.525,13-18,at secondary school,55
2016,Female,Sligo,0.525,19-66,at university,39
2016,Female,Sligo,1.25,15-66,working,261
2016,Female,Sligo,1.25,5-12,at primary school,18
2016,Female,Sligo,1.25,13-18,at secondary school,30
2016,Female,Sligo,1.25,19-66,at university,33
2016,Female,Sligo,1.3,15-66,working,126
2016,Female,Sligo,1.3,5-12,at primary school,7
2016,Female,Sligo,1.3,13-18,at secondary school,11
2016,Female,Sligo,1.3,19-66,at university,41
2016,Female,Cavan,0.125,15-66,working,3941
2016,Female,Cavan,0.125,5-12,at primary school,3407
2016,Female,Cavan,0.125,13-18,at secondary school,1047
2016,Female,Cavan,0.125,19-66,at university,285
2016,Female,Cavan,0.275,15-66,working,3966
2016,Female,Cavan,0.275,5-12,at primary school,844
2016,Female,Cavan,0.275,13-18,at secondary school,1097
2016,Female,Cavan,0.275,19-66,at university,282
2016,Female,Cavan,0.375,15-66,working,2212
2016,Female,Cavan,0.375,5-12,at primary school,149
2016,Female,Cavan,0.375,13-18,at secondary school,619
2016,Female,Cavan,0.375,19-66,at university,169
2016,Female,Cavan,0.525,15-66,working,658
2016,Female,Cavan,0.525,5-12,at primary school,24
2016,Female,Cavan,0.525,13-18,at secondary school,145
2016,Female,Cavan,0.525,19-66,at university,64
2016,Female,Cavan,1.25,15-66,working,642
2016,Female,Cavan,1.25,5-12,at primary school,16
2016,Female,Cavan,1.25,13-18,at secondary school,69
2016,Female,Cavan,1.25,19-66,at university,93
2016,Female,Cavan,1.3,15-66,working,463
2016,Female,Cavan,1.3,5-12,at primary school,5
2016,Female,Cavan,1.3,13-18,at secondary school,22
2016,Female,Cavan,1.3,19-66,at university,149
2016,Female,Donegal,0.125,15-66,working,10305
2016,Female,Donegal,0.125,5-12,at primary school,6624
2016,Female,Donegal,0.125,13-18,at secondary school,2646
2016,Female,Donegal,0.125,19-66,at university,707
2016,Female,Donegal,0.275,15-66,working,7778
2016,Female,Donegal,0.275,5-12,at primary school,1822
2016,Female,Donegal,0.275,13-18,at secondary school,2293
2016,Female,Donegal,0.275,19-66,at university,747
2016,Female,Donegal,0.375,15-66,working,3671
2016,Female,Donegal,0.375,5-12,at primary school,337
2016,Female,Donegal,0.375,13-18,at secondary school,893
2016,Female,Donegal,0.375,19-66,at university,479
2016,Female,Donegal,0.525,15-66,working,1279
2016,Female,Donegal,0.525,5-12,at primary school,51
2016,Female,Donegal,0.525,13-18,at secondary school,206
2016,Female,Donegal,0.525,19-66,at university,232
2016,Female,Donegal,1.25,15-66,working,859
2016,Female,Donegal,1.25,5-12,at primary school,37
2016,Female,Donegal,1.25,13-18,at secondary school,106
2016,Female,Donegal,1.25,19-66,at university,223
2016,Female,Donegal,1.3,15-66,working,198
2016,Female,Donegal,1.3,5-12,at primary school,11
2016,Female,Donegal,1.3,13-18,at secondary school,39
2016,Female,Donegal,1.3,19-66,at university,124
2016,Female,Monaghan,0.125,15-66,working,3747
2016,Female,Monaghan,0.125,5-12,at primary school,2482
2016,Female,Monaghan,0.125,13-18,at secondary school,981
2016,Female,Monaghan,0.125,19-66,at university,239
2016,Female,Monaghan,0.275,15-66,working,3576
2016,Female,Monaghan,0.275,5-12,at primary school,808
2016,Female,Monaghan,0.275,13-18,at secondary school,849
2016,Female,Monaghan,0.275,19-66,at university,235
2016,Female,Monaghan,0.375,15-66,working,1735
2016,Female,Monaghan,0.375,5-12,at primary school,145
2016,Female,Monaghan,0.375,13-18,at secondary school,313
2016,Female,Monaghan,0.375,19-66,at university,216
2016,Female,Monaghan,0.525,15-66,working,611
2016,Female,Monaghan,0.525,5-12,at primary school,31
2016,Female,Monaghan,0.525,13-18,at secondary school,48
2016,Female,Monaghan,0.525,19-66,at university,64
2016,Female,Monaghan,1.25,15-66,working,455
2016,Female,Monaghan,1.25,5-12,at primary school,22
2016,Female,Monaghan,1.25,13-18,at secondary school,38
2016,Female,Monaghan,1.25,19-66,at university,61
2016,Female,Monaghan,1.3,15-66,working,253
2016,Female,Monaghan,1.3,5-12,at primary school,6
2016,Female,Monaghan,1.3,13-18,at secondary school,6
2016,Female,Monaghan,1.3,19-66,at university,111
