capacity,episodes,reward
10k,76,20.571428571428573
10k,77,20.571428571428573
10k,78,20.571428571428573
10k,79,20.571428571428573
10k,80,20.25
10k,81,20.25
10k,82,20.25
10k,83,20.25
10k,84,20.25
10k,85,20.25
10k,86,20.25
10k,87,20.25
10k,88,20.25
10k,89,20.25
10k,90,20.25
10k,91,20.25
10k,92,20.25
10k,93,20.0
10k,94,20.0
10k,95,20.0
10k,96,20.0
10k,97,20.0
10k,98,20.0
10k,99,20.0
10k,100,20.0
10k,101,20.0
10k,102,20.0
10k,103,20.0
10k,104,20.6
10k,105,20.6
10k,106,20.6
10k,107,20.6
10k,108,20.6
10k,109,20.6
10k,110,20.6
10k,111,20.6
10k,112,20.6
10k,113,20.6
10k,114,20.6
10k,115,21.454545454545453
10k,116,21.454545454545453
10k,117,21.454545454545453
10k,118,21.454545454545453
10k,119,21.454545454545453
10k,120,21.454545454545453
10k,121,21.454545454545453
10k,122,21.454545454545453
10k,123,21.454545454545453
10k,124,21.454545454545453
10k,125,21.454545454545453
10k,126,21.454545454545453
10k,127,21.454545454545453
10k,128,21.454545454545453
10k,129,21.454545454545453
10k,130,21.454545454545453
10k,131,20.166666666666668
10k,132,20.166666666666668
10k,133,20.166666666666668
10k,134,20.166666666666668
10k,135,20.166666666666668
10k,136,20.166666666666668
10k,137,20.166666666666668
10k,138,20.166666666666668
10k,139,20.166666666666668
10k,140,20.166666666666668
10k,141,20.166666666666668
10k,142,21.923076923076923
10k,143,21.923076923076923
10k,144,21.923076923076923
10k,145,21.923076923076923
10k,146,21.923076923076923
10k,147,21.923076923076923
10k,148,21.923076923076923
10k,149,21.923076923076923
10k,150,21.923076923076923
10k,151,21.923076923076923
10k,152,21.923076923076923
10k,153,22.285714285714285
10k,154,22.285714285714285
10k,155,22.285714285714285
10k,156,22.285714285714285
10k,157,22.285714285714285
10k,158,22.285714285714285
10k,159,22.285714285714285
10k,160,22.285714285714285
10k,161,22.285714285714285
10k,162,22.285714285714285
10k,163,22.285714285714285
10k,164,23.333333333333332
10k,165,23.333333333333332
10k,166,23.333333333333332
10k,167,23.333333333333332
10k,168,23.333333333333332
10k,169,23.333333333333332
10k,170,23.333333333333332
10k,171,23.333333333333332
10k,172,23.333333333333332
10k,173,23.333333333333332
10k,174,23.333333333333332
10k,175,22.875
10k,176,22.875
10k,177,22.875
10k,178,22.875
10k,179,22.875
10k,180,22.875
10k,181,22.875
10k,182,22.875
10k,183,22.875
10k,184,22.875
10k,185,23.647058823529413
10k,186,23.647058823529413
10k,187,23.647058823529413
10k,188,23.647058823529413
10k,189,23.647058823529413
5k,0,9.0
5k,1,9.0
5k,2,9.0
5k,3,9.0
5k,4,9.0
5k,5,9.0
5k,6,9.0
5k,7,9.0
5k,8,9.0
5k,9,9.0
5k,10,10.5
5k,11,10.5
5k,12,10.5
5k,13,10.5
5k,14,10.5
5k,15,10.5
5k,16,10.5
5k,17,10.5
5k,18,10.5
5k,19,10.5
5k,20,10.5
5k,21,10.5
5k,22,8.333333333333334
5k,23,8.333333333333334
