capacity,episodes,reward
5k,114,-20.75862068965517
5k,115,-20.75862068965517
5k,116,-20.75862068965517
5k,117,-20.766666666666666
5k,118,-20.766666666666666
5k,119,-20.766666666666666
5k,120,-20.766666666666666
5k,121,-20.774193548387096
5k,122,-20.774193548387096
5k,123,-20.774193548387096
5k,124,-20.774193548387096
5k,125,-20.78125
5k,126,-20.78125
5k,127,-20.78125
5k,128,-20.78125
5k,129,-20.78787878787879
5k,130,-20.78787878787879
5k,131,-20.78787878787879
5k,132,-20.78787878787879
5k,133,-20.794117647058822
5k,134,-20.794117647058822
5k,135,-20.794117647058822
5k,136,-20.794117647058822
5k,137,-20.8
5k,138,-20.8
5k,139,-20.8
5k,140,-20.8
5k,141,-20.805555555555557
5k,142,-20.805555555555557
5k,143,-20.805555555555557
5k,144,-20.805555555555557
5k,145,-20.81081081081081
5k,146,-20.81081081081081
5k,147,-20.81081081081081
5k,148,-20.81081081081081
5k,149,-20.81578947368421
5k,150,-20.81578947368421
5k,151,-20.81578947368421
5k,152,-20.81578947368421
5k,153,-20.81578947368421
5k,154,-20.82051282051282
5k,155,-20.82051282051282
5k,156,-20.82051282051282
5k,157,-20.82051282051282
5k,158,-20.825
5k,159,-20.825
5k,160,-20.825
5k,161,-20.825
5k,162,-20.829268292682926
5k,163,-20.829268292682926
5k,164,-20.829268292682926
5k,165,-20.829268292682926
5k,166,-20.833333333333332
5k,167,-20.833333333333332
5k,168,-20.833333333333332
5k,169,-20.833333333333332
5k,170,-20.837209302325583
5k,171,-20.837209302325583
5k,172,-20.837209302325583
5k,173,-20.837209302325583
5k,174,-20.84090909090909
5k,175,-20.84090909090909
5k,176,-20.84090909090909
5k,177,-20.84090909090909
5k,178,-20.84090909090909
5k,179,-20.822222222222223
5k,180,-20.822222222222223
5k,181,-20.822222222222223
5k,182,-20.822222222222223
5k,183,-20.82608695652174
5k,184,-20.82608695652174
5k,185,-20.82608695652174
5k,186,-20.82608695652174
5k,187,-20.82608695652174
5k,188,-20.829787234042552
5k,189,-20.829787234042552
5k,190,-20.829787234042552
5k,191,-20.829787234042552
5k,192,-20.833333333333332
5k,193,-20.833333333333332
5k,194,-20.833333333333332
1k,0,-21.0
1k,1,-21.0
1k,2,-21.0
1k,3,-21.0
1k,4,-20.5
1k,5,-20.5
1k,6,-20.5
1k,7,-20.5
1k,8,-20.666666666666668
1k,9,-20.666666666666668
1k,10,-20.666666666666668
1k,11,-20.666666666666668
1k,12,-20.75
1k,13,-20.75
1k,14,-20.75
1k,15,-20.8
1k,16,-20.8
1k,17,-20.8
1k,18,-20.8
1k,19,-20.833333333333332
1k,20,-20.833333333333332
1k,21,-20.833333333333332
1k,22,-20.833333333333332
1k,23,-20.857142857142858
1k,24,-20.857142857142858
1k,25,-20.857142857142858
1k,26,-20.857142857142858
1k,27,-20.875
1k,28,-20.875
1k,29,-20.875
1k,30,-20.875
1k,31,-20.88888888888889
1k,32,-20.88888888888889
1k,33,-20.88888888888889
1k,34,-20.9
1k,35,-20.9
1k,36,-20.9
1k,37,-20.9
1k,38,-20.90909090909091
1k,39,-20.90909090909091
1k,40,-20.90909090909091
1k,41,-20.90909090909091
1k,42,-20.916666666666668
1k,43,-20.916666666666668
1k,44,-20.916666666666668
1k,45,-20.916666666666668
1k,46,-20.923076923076923
1k,47,-20.923076923076923
1k,48,-20.923076923076923
1k,49,-20.923076923076923
1k,50,-20.928571428571427
1k,51,-20.928571428571427
1k,52,-20.928571428571427
1k,53,-20.928571428571427
1k,54,-20.933333333333334
1k,55,-20.933333333333334
1k,56,-20.933333333333334
1k,57,-20.9375
1k,58,-20.9375
1k,59,-20.9375
1k,60,-20.9375
1k,61,-20.941176470588236
1k,62,-20.941176470588236
1k,63,-20.941176470588236
1k,64,-20.941176470588236
1k,65,-20.944444444444443
1k,66,-20.944444444444443
1k,67,-20.944444444444443
1k,68,-20.944444444444443
1k,69,-20.94736842105263
1k,70,-20.94736842105263
1k,71,-20.94736842105263
1k,72,-20.94736842105263
1k,73,-20.95
1k,74,-20.95
1k,75,-20.95
1k,76,-20.95
1k,77,-20.952380952380953
1k,78,-20.952380952380953
1k,79,-20.952380952380953
1k,80,-20.954545454545453
1k,81,-20.954545454545453
1k,82,-20.954545454545453
1k,83,-20.954545454545453
1k,84,-20.956521739130434
1k,85,-20.956521739130434
1k,86,-20.956521739130434
1k,87,-20.956521739130434
1k,88,-20.958333333333332
1k,89,-20.958333333333332
1k,90,-20.958333333333332
1k,91,-20.958333333333332
1k,92,-20.96
1k,93,-20.96
1k,94,-20.96
1k,95,-20.96
1k,96,-20.96153846153846
1k,97,-20.96153846153846
1k,98,-20.96153846153846
1k,99,-20.96153846153846
1k,100,-20.962962962962962
1k,101,-20.962962962962962
1k,102,-20.962962962962962
1k,103,-20.964285714285715
1k,104,-20.964285714285715
1k,105,-20.964285714285715
1k,106,-20.964285714285715
1k,107,-20.96551724137931
1k,108,-20.96551724137931
1k,109,-20.96551724137931
1k,110,-20.96551724137931
1k,111,-20.966666666666665
1k,112,-20.966666666666665
1k,113,-20.966666666666665
1k,114,-20.966666666666665
1k,115,-20.967741935483872
1k,116,-20.967741935483872
1k,117,-20.967741935483872
1k,118,-20.967741935483872
1k,119,-20.96875
1k,120,-20.96875
1k,121,-20.96875
1k,122,-20.96969696969697
1k,123,-20.96969696969697
1k,124,-20.96969696969697
1k,125,-20.96969696969697
1k,126,-20.96969696969697
1k,127,-20.941176470588236
1k,128,-20.941176470588236
1k,129,-20.941176470588236
1k,130,-20.942857142857143
1k,131,-20.942857142857143
1k,132,-20.942857142857143
1k,133,-20.942857142857143
1k,134,-20.944444444444443
1k,135,-20.944444444444443
1k,136,-20.944444444444443
1k,137,-20.944444444444443
1k,138,-20.945945945945947
1k,139,-20.945945945945947
1k,140,-20.945945945945947
1k,141,-20.945945945945947
1k,142,-20.94736842105263
1k,143,-20.94736842105263
1k,144,-20.94736842105263
1k,145,-20.94736842105263
1k,146,-20.94871794871795
1k,147,-20.94871794871795
1k,148,-20.94871794871795
1k,149,-20.94871794871795
1k,150,-20.95
1k,151,-20.95
1k,152,-20.95
1k,153,-20.951219512195124
1k,154,-20.951219512195124
1k,155,-20.951219512195124
1k,156,-20.951219512195124
1k,157,-20.952380952380953
1k,158,-20.952380952380953
1k,159,-20.952380952380953
1k,160,-20.952380952380953
1k,161,-20.953488372093023
1k,162,-20.953488372093023
1k,163,-20.953488372093023
1k,164,-20.953488372093023
1k,165,-20.954545454545453
1k,166,-20.954545454545453
1k,167,-20.954545454545453
1k,168,-20.954545454545453
1k,169,-20.955555555555556
1k,170,-20.955555555555556
1k,171,-20.955555555555556
1k,172,-20.955555555555556
1k,173,-20.956521739130434
1k,174,-20.956521739130434
1k,175,-20.956521739130434
1k,176,-20.95744680851064
1k,177,-20.95744680851064
1k,178,-20.95744680851064
1k,179,-20.95744680851064
1k,180,-20.958333333333332
1k,181,-20.958333333333332
1k,182,-20.958333333333332
1k,183,-20.958333333333332
1k,184,-20.959183673469386
1k,185,-20.959183673469386
1k,186,-20.959183673469386
1k,187,-20.959183673469386
1k,188,-20.96
1k,189,-20.96
1k,190,-20.96
1k,191,-20.96
1k,192,-20.96078431372549
1k,193,-20.96078431372549
1k,194,-20.96078431372549
1k,195,-20.96078431372549
500,0,-20.0
500,1,-20.0
500,2,-20.0
500,3,-20.0
500,4,-20.5
500,5,-20.5
500,6,-20.5
500,7,-20.5
500,8,-20.666666666666668
500,9,-20.666666666666668
500,10,-20.666666666666668
500,11,-20.666666666666668
500,12,-20.5
500,13,-20.5
500,14,-20.5
500,15,-20.5
500,16,-20.6
500,17,-20.6
500,18,-20.6
500,19,-20.6
500,20,-20.666666666666668
500,21,-20.666666666666668
500,22,-20.666666666666668
500,23,-20.666666666666668
500,24,-20.714285714285715
500,25,-20.714285714285715
500,26,-20.714285714285715
500,27,-20.714285714285715
500,28,-20.75
500,29,-20.75
500,30,-20.75
500,31,-20.75
500,32,-20.77777777777778
500,33,-20.77777777777778
500,34,-20.77777777777778
500,35,-20.77777777777778
500,36,-20.8
500,37,-20.8
500,38,-20.8
500,39,-20.818181818181817
500,40,-20.818181818181817
500,41,-20.818181818181817
500,42,-20.818181818181817
500,43,-20.833333333333332
500,44,-20.833333333333332
500,45,-20.833333333333332
500,46,-20.833333333333332
500,47,-20.846153846153847
500,48,-20.846153846153847
500,49,-20.846153846153847
500,50,-20.846153846153847
500,51,-20.857142857142858
500,52,-20.857142857142858
500,53,-20.857142857142858
500,54,-20.857142857142858
500,55,-20.866666666666667
500,56,-20.866666666666667
500,57,-20.866666666666667
500,58,-20.866666666666667
500,59,-20.875
500,60,-20.875
500,61,-20.875
500,62,-20.875
500,63,-20.88235294117647
500,64,-20.88235294117647
500,65,-20.88235294117647
500,66,-20.88888888888889
500,67,-20.88888888888889
500,68,-20.88888888888889
500,69,-20.88888888888889
500,70,-20.894736842105264
500,71,-20.894736842105264
500,72,-20.894736842105264
500,73,-20.894736842105264
500,74,-20.9
500,75,-20.9
500,76,-20.9
500,77,-20.9
500,78,-20.904761904761905
500,79,-20.904761904761905
500,80,-20.904761904761905
500,81,-20.904761904761905
500,82,-20.90909090909091
500,83,-20.90909090909091
500,84,-20.90909090909091
500,85,-20.91304347826087
500,86,-20.91304347826087
500,87,-20.91304347826087
500,88,-20.91304347826087
500,89,-20.916666666666668
500,90,-20.916666666666668
500,91,-20.916666666666668
500,92,-20.916666666666668
500,93,-20.92
500,94,-20.92
500,95,-20.92
500,96,-20.92
500,97,-20.923076923076923
500,98,-20.923076923076923
500,99,-20.923076923076923
500,100,-20.923076923076923
500,101,-20.925925925925927
500,102,-20.925925925925927
500,103,-20.925925925925927
500,104,-20.925925925925927
500,105,-20.928571428571427
500,106,-20.928571428571427
500,107,-20.928571428571427
500,108,-20.93103448275862
500,109,-20.93103448275862
500,110,-20.93103448275862
500,111,-20.93103448275862
500,112,-20.933333333333334
500,113,-20.933333333333334
500,114,-20.933333333333334
500,115,-20.933333333333334
500,116,-20.93548387096774
500,117,-20.93548387096774
500,118,-20.93548387096774
500,119,-20.93548387096774
500,120,-20.9375
500,121,-20.9375
500,122,-20.9375
500,123,-20.9375
500,124,-20.939393939393938
500,125,-20.939393939393938
500,126,-20.939393939393938
500,127,-20.939393939393938
500,128,-20.941176470588236
500,129,-20.941176470588236
500,130,-20.941176470588236
500,131,-20.941176470588236
500,132,-20.942857142857143
500,133,-20.942857142857143
500,134,-20.942857142857143
500,135,-20.944444444444443
500,136,-20.944444444444443
500,137,-20.944444444444443
500,138,-20.944444444444443
500,139,-20.944444444444443
500,140,-20.91891891891892
500,141,-20.91891891891892
500,142,-20.91891891891892
500,143,-20.91891891891892
500,144,-20.92105263157895
500,145,-20.92105263157895
500,146,-20.92105263157895
500,147,-20.92105263157895
500,148,-20.897435897435898
500,149,-20.897435897435898
500,150,-20.897435897435898
500,151,-20.897435897435898
500,152,-20.9
500,153,-20.9
500,154,-20.9
500,155,-20.9
500,156,-20.902439024390244
500,157,-20.902439024390244
500,158,-20.902439024390244
500,159,-20.902439024390244
500,160,-20.904761904761905
500,161,-20.904761904761905
500,162,-20.904761904761905
500,163,-20.904761904761905
500,164,-20.906976744186046
500,165,-20.906976744186046
500,166,-20.906976744186046
500,167,-20.906976744186046
500,168,-20.90909090909091
500,169,-20.90909090909091
500,170,-20.90909090909091
500,171,-20.90909090909091
500,172,-20.91111111111111
500,173,-20.91111111111111
500,174,-20.91111111111111
500,175,-20.91304347826087
500,176,-20.91304347826087
500,177,-20.91304347826087
500,178,-20.91304347826087
500,179,-20.914893617021278
500,180,-20.914893617021278
500,181,-20.914893617021278
500,182,-20.914893617021278
500,183,-20.916666666666668
500,184,-20.916666666666668
500,185,-20.916666666666668
500,186,-20.916666666666668
500,187,-20.918367346938776
500,188,-20.918367346938776
500,189,-20.918367346938776
500,190,-20.918367346938776
500,191,-20.92
500,192,-20.92
500,193,-20.92
500,194,-20.92
500,195,-20.92156862745098
