capacity,episodes,reward
100k,194,245.77464788732394
100k,195,243.05555555555554
100k,196,243.05555555555554
100k,197,243.05555555555554
100k,198,243.05555555555554
50k,0,450.0
50k,1,450.0
50k,2,400.0
50k,3,316.6666666666667
50k,4,316.6666666666667
50k,5,312.5
50k,6,270.0
50k,7,270.0
50k,8,270.0
50k,9,270.0
50k,10,270.0
50k,11,270.0
50k,12,270.0
50k,13,325.0
50k,14,325.0
50k,15,325.0
50k,16,307.14285714285717
50k,17,307.14285714285717
50k,18,307.14285714285717
50k,19,307.14285714285717
50k,20,307.14285714285717
50k,21,318.75
50k,22,294.44444444444446
50k,23,294.44444444444446
50k,24,294.44444444444446
50k,25,280.0
50k,26,280.0
50k,27,263.6363636363636
50k,28,263.6363636363636
50k,29,258.3333333333333
50k,30,258.3333333333333
50k,31,246.15384615384616
50k,32,246.15384615384616
50k,33,235.71428571428572
50k,34,223.33333333333334
50k,35,212.5
50k,36,212.5
50k,37,202.94117647058823
50k,38,194.44444444444446
50k,39,194.44444444444446
50k,40,194.44444444444446
50k,41,194.44444444444446
50k,42,202.6315789473684
50k,43,202.6315789473684
50k,44,202.6315789473684
50k,45,202.6315789473684
50k,46,202.6315789473684
50k,47,202.6315789473684
50k,48,202.6315789473684
50k,49,225.0
50k,50,225.0
50k,51,225.0
50k,52,225.0
50k,53,225.0
50k,54,225.0
50k,55,225.0
50k,56,225.0
50k,57,245.23809523809524
50k,58,245.23809523809524
50k,59,245.23809523809524
50k,60,245.23809523809524
50k,61,245.23809523809524
50k,62,245.23809523809524
50k,63,245.23809523809524
50k,64,263.6363636363636
50k,65,263.6363636363636
50k,66,263.6363636363636
50k,67,263.6363636363636
50k,68,263.6363636363636
50k,69,263.6363636363636
50k,70,280.4347826086956
50k,71,280.4347826086956
50k,72,280.4347826086956
50k,73,280.4347826086956
50k,74,280.4347826086956
50k,75,287.5
50k,76,287.5
50k,77,280.0
50k,78,280.0
50k,79,280.0
50k,80,280.0
50k,81,280.0
50k,82,280.0
50k,83,280.0
50k,84,280.0
50k,85,298.0769230769231
50k,86,288.8888888888889
50k,87,288.8888888888889
50k,88,283.92857142857144
50k,89,283.92857142857144
50k,90,283.92857142857144
50k,91,281.0344827586207
50k,92,281.0344827586207
50k,93,281.0344827586207
50k,94,278.3333333333333
50k,95,278.3333333333333
50k,96,278.3333333333333
50k,97,275.80645161290323
50k,98,275.80645161290323
50k,99,275.80645161290323
50k,100,273.4375
50k,101,273.4375
50k,102,273.4375
50k,103,271.2121212121212
50k,104,271.2121212121212
50k,105,271.2121212121212
50k,106,269.11764705882354
50k,107,269.11764705882354
50k,108,269.11764705882354
50k,109,267.14285714285717
50k,110,267.14285714285717
50k,111,263.8888888888889
50k,112,263.8888888888889
50k,113,263.8888888888889
50k,114,262.1621621621622
50k,115,262.1621621621622
50k,116,262.1621621621622
50k,117,262.1621621621622
50k,118,269.7368421052632
50k,119,269.7368421052632
50k,120,269.7368421052632
50k,121,269.7368421052632
50k,122,269.7368421052632
50k,123,269.7368421052632
50k,124,269.7368421052632
50k,125,279.4871794871795
50k,126,279.4871794871795
50k,127,279.4871794871795
50k,128,279.4871794871795
50k,129,279.4871794871795
50k,130,279.4871794871795
50k,131,279.4871794871795
50k,132,288.75
50k,133,288.75
50k,134,285.3658536585366
50k,135,280.95238095238096
50k,136,280.95238095238096
50k,137,280.95238095238096
50k,138,280.95238095238096
50k,139,287.2093023255814
50k,140,287.2093023255814
50k,141,287.2093023255814
50k,142,289.77272727272725
50k,143,289.77272727272725
50k,144,289.77272727272725
50k,145,290.0
50k,146,285.8695652173913
50k,147,285.8695652173913
50k,148,285.8695652173913
50k,149,282.97872340425533
50k,150,282.97872340425533
50k,151,282.97872340425533
50k,152,282.97872340425533
50k,153,282.97872340425533
50k,154,282.97872340425533
50k,155,282.97872340425533
50k,156,289.5833333333333
50k,157,286.734693877551
50k,158,286.734693877551
50k,159,286.734693877551
50k,160,286.734693877551
50k,161,288.0
50k,162,288.0
50k,163,288.2352941176471
50k,164,288.2352941176471
50k,165,288.2352941176471
50k,166,287.5
50k,167,287.5
50k,168,283.9622641509434
50k,169,279.6296296296296
50k,170,279.6296296296296
50k,171,277.27272727272725
50k,172,274.10714285714283
50k,173,274.10714285714283
50k,174,274.10714285714283
50k,175,274.10714285714283
50k,176,274.56140350877195
50k,177,274.56140350877195
50k,178,274.56140350877195
50k,179,274.56140350877195
50k,180,274.56140350877195
50k,181,274.56140350877195
50k,182,279.3103448275862
50k,183,279.3103448275862
50k,184,277.1186440677966
50k,185,273.3333333333333
50k,186,273.3333333333333
50k,187,273.3333333333333
50k,188,272.1311475409836
50k,189,269.35483870967744
50k,190,269.35483870967744
50k,191,269.35483870967744
50k,192,269.35483870967744
50k,193,269.35483870967744
50k,194,270.63492063492066
50k,195,270.63492063492066
50k,196,270.63492063492066
50k,197,270.63492063492066
50k,198,270.63492063492066
10k,0,150.0
10k,1,175.0
10k,2,250.0
10k,3,250.0
10k,4,262.5
10k,5,230.0
10k,6,225.0
10k,7,225.0
10k,8,225.0
10k,9,225.0
10k,10,225.0
10k,11,225.0
10k,12,292.85714285714283
10k,13,281.25
10k,14,281.25
10k,15,261.1111111111111
10k,16,261.1111111111111
10k,17,245.0
10k,18,245.45454545454547
10k,19,237.5
10k,20,237.5
10k,21,237.5
10k,22,238.46153846153845
10k,23,238.46153846153845
10k,24,225.0
10k,25,213.33333333333334
10k,26,213.33333333333334
10k,27,209.375
10k,28,209.375
10k,29,209.375
10k,30,208.8235294117647
10k,31,208.8235294117647
10k,32,208.8235294117647
10k,33,208.33333333333334
10k,34,202.6315789473684
10k,35,202.6315789473684
10k,36,197.5
10k,37,197.5
10k,38,192.85714285714286
10k,39,192.85714285714286
10k,40,190.9090909090909
10k,41,184.7826086956522
10k,42,184.7826086956522
10k,43,185.41666666666666
10k,44,185.41666666666666
10k,45,182.0
10k,46,182.0
10k,47,180.76923076923077
