capacity,episodes,reward
10k,18,-9.0
10k,19,-9.0
10k,20,-9.0
10k,21,-9.0
10k,22,-9.0
10k,23,-9.0
10k,24,-9.0
10k,25,-9.0
10k,26,-9.0
10k,27,-316.3333333333333
10k,28,-316.3333333333333
10k,29,-316.3333333333333
10k,30,-316.3333333333333
10k,31,-316.3333333333333
10k,32,-316.3333333333333
10k,33,-316.3333333333333
10k,34,-316.3333333333333
10k,35,-316.3333333333333
10k,36,-316.3333333333333
10k,37,-316.3333333333333
10k,38,-316.3333333333333
10k,39,-316.3333333333333
10k,40,-487.25
10k,41,-487.25
10k,42,-487.25
10k,43,-487.25
10k,44,-487.25
10k,45,-487.25
10k,46,-487.25
10k,47,-487.25
10k,48,-487.25
10k,49,-487.25
10k,50,-487.25
10k,51,-487.25
10k,52,-487.25
10k,53,-487.25
10k,54,-589.8
10k,55,-589.8
10k,56,-589.8
10k,57,-589.8
10k,58,-589.8
10k,59,-589.8
10k,60,-589.8
10k,61,-589.8
10k,62,-589.8
10k,63,-589.8
10k,64,-589.8
10k,65,-589.8
10k,66,-589.8
10k,67,-491.5
10k,68,-491.5
10k,69,-491.5
10k,70,-491.5
10k,71,-491.5
10k,72,-491.5
10k,73,-491.5
10k,74,-491.5
10k,75,-491.5
10k,76,-491.5
10k,77,-491.5
10k,78,-491.5
10k,79,-491.5
10k,80,-491.5
10k,81,-421.2857142857143
10k,82,-421.2857142857143
10k,83,-421.2857142857143
10k,84,-421.2857142857143
10k,85,-421.2857142857143
10k,86,-421.2857142857143
10k,87,-421.2857142857143
10k,88,-421.2857142857143
10k,89,-421.2857142857143
10k,90,-421.2857142857143
10k,91,-421.2857142857143
10k,92,-421.2857142857143
10k,93,-421.2857142857143
10k,94,-368.625
10k,95,-368.625
10k,96,-368.625
10k,97,-368.625
10k,98,-368.625
10k,99,-368.625
10k,100,-368.625
10k,101,-368.625
10k,102,-368.625
10k,103,-368.625
10k,104,-368.625
10k,105,-368.625
10k,106,-368.625
10k,107,-368.625
10k,108,-327.6666666666667
10k,109,-327.6666666666667
10k,110,-327.6666666666667
10k,111,-327.6666666666667
10k,112,-327.6666666666667
10k,113,-327.6666666666667
10k,114,-327.6666666666667
10k,115,-327.6666666666667
10k,116,-327.6666666666667
10k,117,-327.6666666666667
10k,118,-327.6666666666667
10k,119,-327.6666666666667
10k,120,-327.6666666666667
10k,121,-284.9
10k,122,-284.9
10k,123,-284.9
10k,124,-284.9
10k,125,-284.9
10k,126,-284.9
10k,127,-284.9
10k,128,-284.9
10k,129,-284.9
10k,130,-284.9
10k,131,-284.9
10k,132,-284.9
10k,133,-284.9
10k,134,-284.9
10k,135,-268.8181818181818
10k,136,-268.8181818181818
10k,137,-268.8181818181818
10k,138,-268.8181818181818
10k,139,-268.8181818181818
10k,140,-268.8181818181818
10k,141,-268.8181818181818
10k,142,-268.8181818181818
10k,143,-268.8181818181818
10k,144,-268.8181818181818
10k,145,-268.8181818181818
10k,146,-268.8181818181818
10k,147,-268.8181818181818
10k,148,-246.41666666666666
10k,149,-246.41666666666666
10k,150,-246.41666666666666
10k,151,-246.41666666666666
10k,152,-246.41666666666666
10k,153,-246.41666666666666
10k,154,-246.41666666666666
10k,155,-246.41666666666666
10k,156,-246.41666666666666
10k,157,-246.41666666666666
