capacity,episodes,reward
100k,81,183.4
100k,82,183.4
100k,83,185.3846153846154
100k,84,185.3846153846154
100k,85,185.3846153846154
100k,86,185.92592592592592
100k,87,185.92592592592592
100k,88,185.92592592592592
100k,89,185.92592592592592
100k,90,185.92592592592592
100k,91,202.85714285714286
100k,92,202.85714285714286
100k,93,202.85714285714286
100k,94,206.0344827586207
100k,95,206.0344827586207
100k,96,206.0344827586207
100k,97,206.0344827586207
100k,98,206.0344827586207
100k,99,206.0344827586207
100k,100,206.0344827586207
100k,101,206.0344827586207
100k,102,215.33333333333334
100k,103,215.33333333333334
100k,104,215.33333333333334
100k,105,215.33333333333334
100k,106,214.67741935483872
100k,107,214.67741935483872
100k,108,214.67741935483872
100k,109,212.03125
100k,110,212.03125
100k,111,212.03125
100k,112,212.03125
100k,113,212.03125
100k,114,212.03125
100k,115,224.0909090909091
100k,116,224.0909090909091
100k,117,224.0909090909091
100k,118,224.0909090909091
100k,119,231.1764705882353
100k,120,231.1764705882353
100k,121,231.1764705882353
100k,122,231.1764705882353
100k,123,231.0
100k,124,231.0
100k,125,231.0
100k,126,231.0
100k,127,231.0
100k,128,231.0
100k,129,234.86111111111111
100k,130,234.86111111111111
100k,131,234.86111111111111
100k,132,234.86111111111111
100k,133,234.86111111111111
100k,134,234.86111111111111
100k,135,234.86111111111111
100k,136,234.86111111111111
100k,137,245.40540540540542
100k,138,245.40540540540542
100k,139,240.6578947368421
100k,140,240.6578947368421
100k,141,240.6578947368421
100k,142,240.6578947368421
100k,143,241.53846153846155
100k,144,241.53846153846155
100k,145,241.53846153846155
100k,146,238.375
100k,147,238.375
100k,148,238.375
100k,149,238.375
100k,150,238.375
100k,151,238.17073170731706
100k,152,238.17073170731706
100k,153,233.21428571428572
100k,154,233.21428571428572
100k,155,233.21428571428572
100k,156,233.21428571428572
100k,157,233.21428571428572
100k,158,231.51162790697674
100k,159,231.51162790697674
100k,160,231.51162790697674
100k,161,231.51162790697674
100k,162,229.3181818181818
100k,163,229.3181818181818
100k,164,229.3181818181818
100k,165,226.66666666666666
100k,166,226.66666666666666
100k,167,226.66666666666666
100k,168,226.7391304347826
100k,169,226.7391304347826
100k,170,226.7391304347826
100k,171,226.80851063829786
100k,172,226.80851063829786
100k,173,226.80851063829786
100k,174,226.80851063829786
100k,175,226.77083333333334
100k,176,226.77083333333334
100k,177,226.77083333333334
100k,178,226.77083333333334
100k,179,233.16326530612244
100k,180,233.16326530612244
100k,181,233.16326530612244
100k,182,233.16326530612244
100k,183,237.5
100k,184,237.5
100k,185,237.5
