capacity,episodes,reward
500k,105,3706.8214285714284
500k,106,3706.8214285714284
500k,107,3706.8214285714284
500k,108,3730.5172413793102
500k,109,3730.5172413793102
500k,110,3730.5172413793102
500k,111,3730.5172413793102
500k,112,3730.5172413793102
500k,113,3730.5172413793102
500k,114,3713.2
500k,115,3713.2
500k,116,3713.2
500k,117,3713.2
500k,118,3713.2
500k,119,3626.1290322580644
500k,120,3626.1290322580644
500k,121,3626.1290322580644
500k,122,3626.1290322580644
500k,123,3626.1290322580644
500k,124,3539.21875
500k,125,3539.21875
500k,126,3539.21875
500k,127,3468.030303030303
500k,128,3468.030303030303
500k,129,3468.030303030303
500k,130,3468.030303030303
500k,131,3468.030303030303
500k,132,3468.030303030303
500k,133,3468.030303030303
500k,134,3468.030303030303
500k,135,3416.764705882353
500k,136,3416.764705882353
500k,137,3416.764705882353
500k,138,3416.764705882353
500k,139,3416.764705882353
500k,140,3416.764705882353
500k,141,3522.657142857143
500k,142,3522.657142857143
500k,143,3522.657142857143
500k,144,3522.657142857143
500k,145,3522.657142857143
500k,146,3509.5
500k,147,3509.5
500k,148,3556.4324324324325
500k,149,3556.4324324324325
500k,150,3556.4324324324325
500k,151,3584.1052631578946
500k,152,3584.1052631578946
500k,153,3584.1052631578946
500k,154,3596.3846153846152
500k,155,3596.3846153846152
500k,156,3590.975
500k,157,3590.975
500k,158,3590.975
500k,159,3590.975
500k,160,3590.975
500k,161,3590.975
500k,162,3590.975
500k,163,3683.9268292682927
500k,164,3683.9268292682927
500k,165,3683.9268292682927
500k,166,3683.9268292682927
500k,167,3644.5
500k,168,3644.5
500k,169,3644.5
500k,170,3644.5
500k,171,3644.5
500k,172,3644.5
500k,173,3591.186046511628
500k,174,3591.186046511628
500k,175,3591.186046511628
500k,176,3591.186046511628
500k,177,3591.186046511628
500k,178,3591.186046511628
500k,179,3591.186046511628
500k,180,3591.186046511628
500k,181,3591.186046511628
500k,182,3509.568181818182
500k,183,3509.568181818182
500k,184,3532.9777777777776
500k,185,3551.695652173913
500k,186,3569.6170212765956
500k,187,3569.6170212765956
500k,188,3597.3541666666665
500k,189,3597.3541666666665
500k,190,3597.3541666666665
500k,191,3597.3541666666665
500k,192,3686.183673469388
500k,193,3686.183673469388
500k,194,3686.183673469388
500k,195,3686.183673469388
100k,0,5678.0
100k,1,5678.0
100k,2,5678.0
100k,3,5678.0
100k,4,5678.0
100k,5,5678.0
100k,6,5678.0
100k,7,5678.0
100k,8,5678.0
100k,9,5678.0
100k,10,5678.0
100k,11,5678.0
100k,12,5678.0
100k,13,5678.0
100k,14,5678.0
100k,15,3346.0
100k,16,3346.0
100k,17,3346.0
100k,18,3346.0
100k,19,3346.0
100k,20,3346.0
100k,21,3346.0
100k,22,3346.0
100k,23,3346.0
100k,24,3346.0
100k,25,3346.0
100k,26,3346.0
100k,27,3346.0
100k,28,3346.0
100k,29,3346.0
100k,30,3346.0
100k,31,3346.0
100k,32,3346.0
100k,33,2788.3333333333335
100k,34,2788.3333333333335
100k,35,2788.3333333333335
100k,36,2788.3333333333335
100k,37,2788.3333333333335
100k,38,2788.3333333333335
100k,39,2788.3333333333335
100k,40,2936.25
100k,41,2936.25
100k,42,2936.25
100k,43,2936.25
100k,44,2936.25
100k,45,2936.25
100k,46,2936.25
100k,47,2936.25
100k,48,3215.4
100k,49,3215.4
100k,50,3215.4
100k,51,3215.4
100k,52,3215.4
100k,53,3215.4
100k,54,3215.4
100k,55,3215.4
100k,56,3215.4
100k,57,2934.1666666666665
100k,58,2934.1666666666665
100k,59,2934.1666666666665
100k,60,2934.1666666666665
100k,61,2934.1666666666665
100k,62,2934.1666666666665
100k,63,2934.1666666666665
100k,64,2964.8571428571427
100k,65,2964.8571428571427
100k,66,2964.8571428571427
100k,67,2964.8571428571427
100k,68,2964.8571428571427
100k,69,2964.8571428571427
100k,70,2699.875
100k,71,2699.875
100k,72,2699.875
100k,73,2699.875
100k,74,2699.875
100k,75,2699.875
100k,76,2699.875
100k,77,2699.875
100k,78,2525.222222222222
100k,79,2525.222222222222
100k,80,2525.222222222222
100k,81,2525.222222222222
100k,82,2525.222222222222
100k,83,2525.222222222222
100k,84,2525.222222222222
100k,85,2525.222222222222
100k,86,2525.222222222222
100k,87,2525.222222222222
100k,88,2525.222222222222
100k,89,2525.222222222222
100k,90,2525.222222222222
100k,91,2525.222222222222
100k,92,2525.222222222222
100k,93,2525.222222222222
100k,94,2525.222222222222
100k,95,2525.222222222222
100k,96,2525.222222222222
100k,97,2525.222222222222
100k,98,2525.222222222222
100k,99,2525.222222222222
100k,100,2525.222222222222
100k,101,2525.222222222222
100k,102,2644.5
100k,103,2644.5
100k,104,2644.5
100k,105,2644.5
100k,106,2865.0
100k,107,2865.0
100k,108,2865.0
100k,109,2865.0
100k,110,2879.75
100k,111,2879.75
100k,112,2879.75
100k,113,2879.75
100k,114,2879.75
100k,115,2879.75
100k,116,2879.75
100k,117,2879.75
100k,118,2879.75
100k,119,2879.75
100k,120,2879.75
100k,121,2879.75
100k,122,2879.75
100k,123,2879.75
100k,124,2879.75
100k,125,2879.75
100k,126,2879.75
100k,127,2944.230769230769
100k,128,2944.230769230769
100k,129,2944.230769230769
100k,130,2944.230769230769
100k,131,2944.230769230769
100k,132,2944.230769230769
100k,133,2758.5714285714284
100k,134,2758.5714285714284
100k,135,2830.133333333333
100k,136,2830.133333333333
100k,137,2830.133333333333
100k,138,2830.133333333333
100k,139,2830.133333333333
100k,140,2830.133333333333
100k,141,2830.133333333333
100k,142,2830.133333333333
100k,143,2830.133333333333
100k,144,2830.133333333333
100k,145,2801.125
100k,146,2801.125
100k,147,2801.125
50k,0,3933.0
50k,1,3933.0
50k,2,3933.0
50k,3,3933.0
50k,4,3933.0
50k,5,3933.0
50k,6,3933.0
50k,7,3933.0
50k,8,3933.0
50k,9,3933.0
50k,10,3933.0
50k,11,3933.0
50k,12,3933.0
50k,13,3933.0
50k,14,3933.0
50k,15,3933.0
50k,16,3933.0
50k,17,3933.0
50k,18,3933.0
50k,19,3933.0
50k,20,3933.0
50k,21,2415.0
50k,22,2415.0
50k,23,2415.0
50k,24,2415.0
50k,25,2415.0
50k,26,2415.0
50k,27,2415.0
50k,28,2415.0
50k,29,2415.0
50k,30,2415.0
50k,31,3018.3333333333335
50k,32,3018.3333333333335
50k,33,3018.3333333333335
50k,34,3018.3333333333335
50k,35,3018.3333333333335
50k,36,3018.3333333333335
50k,37,2348.25
50k,38,2348.25
50k,39,2348.25
50k,40,2348.25
50k,41,2348.25
50k,42,2348.25
50k,43,2348.25
50k,44,2348.25
50k,45,2332.6
50k,46,2332.6
50k,47,2332.6
50k,48,2332.6
50k,49,2332.6
50k,50,2332.6
50k,51,2285.3333333333335
50k,52,2285.3333333333335
50k,53,2285.3333333333335
50k,54,2285.3333333333335
50k,55,2285.3333333333335
50k,56,2424.0
50k,57,2424.0
50k,58,2424.0
50k,59,2424.0
50k,60,2424.0
50k,61,2424.0
50k,62,2424.0
50k,63,2424.0
50k,64,2424.0
50k,65,2424.0
50k,66,2424.0
50k,67,2424.0
50k,68,2424.0
50k,69,2424.0
50k,70,2424.0
50k,71,2424.0
50k,72,2424.0
50k,73,2424.0
50k,74,2353.0
50k,75,2353.0
50k,76,2353.0
50k,77,2448.3333333333335
50k,78,2448.3333333333335
50k,79,2448.3333333333335
50k,80,2448.3333333333335
50k,81,2448.3333333333335
50k,82,2448.3333333333335
50k,83,2448.3333333333335
50k,84,2448.3333333333335
50k,85,2448.3333333333335
50k,86,2448.3333333333335
50k,87,2448.3333333333335
50k,88,2448.3333333333335
50k,89,2448.3333333333335
50k,90,2448.3333333333335
50k,91,2448.3333333333335
50k,92,2448.3333333333335
50k,93,2448.3333333333335
50k,94,2448.3333333333335
50k,95,2448.3333333333335
50k,96,2842.0
50k,97,2842.0
50k,98,2842.0
50k,99,2842.0
50k,100,2842.0
50k,101,2842.0
50k,102,2842.0
50k,103,2842.0
50k,104,2842.0
50k,105,2842.0
50k,106,2842.0
50k,107,2842.0
50k,108,2923.2727272727275
50k,109,2923.2727272727275
50k,110,2923.2727272727275
50k,111,2923.2727272727275
50k,112,2923.2727272727275
50k,113,2679.6666666666665
50k,114,2679.6666666666665
50k,115,2679.6666666666665
50k,116,2679.6666666666665
50k,117,2679.6666666666665
50k,118,2679.6666666666665
50k,119,2679.6666666666665
50k,120,2679.6666666666665
50k,121,2679.6666666666665
50k,122,2679.6666666666665
50k,123,2679.6666666666665
50k,124,2611.0
50k,125,2611.0
50k,126,2611.0
50k,127,2611.0
50k,128,2611.0
50k,129,2611.0
50k,130,2611.0
50k,131,2611.0
50k,132,2611.0
50k,133,2611.0
50k,134,2530.214285714286
50k,135,2530.214285714286
50k,136,2530.214285714286
50k,137,2530.214285714286
50k,138,2530.214285714286
50k,139,2444.3333333333335
50k,140,2444.3333333333335
50k,141,2444.3333333333335
50k,142,2444.3333333333335
50k,143,2444.3333333333335
50k,144,2313.125
50k,145,2313.125
50k,146,2313.125
50k,147,2313.125
50k,148,2313.125
50k,149,2313.125
50k,150,2641.5882352941176
50k,151,2641.5882352941176
50k,152,2641.5882352941176
50k,153,2641.5882352941176
