capacity,episodes,reward
500k,117,266.15384615384613
500k,118,266.15384615384613
500k,119,266.15384615384613
500k,120,265.25
500k,121,265.25
500k,122,265.25
500k,123,262.1951219512195
500k,124,262.1951219512195
500k,125,259.2857142857143
500k,126,259.2857142857143
500k,127,260.0
500k,128,260.0
500k,129,260.0
500k,130,260.0
500k,131,260.0
500k,132,260.0
500k,133,259.55555555555554
500k,134,259.55555555555554
500k,135,258.04347826086956
500k,136,258.04347826086956
500k,137,254.89361702127658
500k,138,254.89361702127658
500k,139,254.89361702127658
500k,140,254.89361702127658
500k,141,253.54166666666666
500k,142,253.54166666666666
500k,143,253.54166666666666
500k,144,250.6122448979592
500k,145,250.6122448979592
500k,146,248.4
500k,147,248.4
500k,148,247.64705882352942
500k,149,247.64705882352942
500k,150,247.64705882352942
500k,151,255.57692307692307
500k,152,255.57692307692307
500k,153,256.0377358490566
500k,154,256.0377358490566
500k,155,256.48148148148147
500k,156,256.48148148148147
500k,157,255.63636363636363
500k,158,255.63636363636363
500k,159,253.03571428571428
500k,160,253.03571428571428
500k,161,253.03571428571428
500k,162,253.03571428571428
500k,163,250.87719298245614
500k,164,250.87719298245614
500k,165,250.87719298245614
500k,166,251.89655172413794
500k,167,251.89655172413794
500k,168,251.89655172413794
500k,169,251.89655172413794
500k,170,253.72881355932202
500k,171,253.72881355932202
500k,172,253.72881355932202
500k,173,253.72881355932202
500k,174,253.72881355932202
500k,175,251.83333333333334
500k,176,251.83333333333334
500k,177,251.83333333333334
500k,178,251.83333333333334
500k,179,250.0
500k,180,250.0
500k,181,250.0
500k,182,250.0
500k,183,250.0
500k,184,248.2258064516129
500k,185,248.2258064516129
500k,186,248.2258064516129
500k,187,248.2258064516129
500k,188,248.2258064516129
500k,189,248.2258064516129
500k,190,246.5079365079365
500k,191,246.5079365079365
500k,192,246.5079365079365
500k,193,246.5079365079365
500k,194,246.5079365079365
500k,195,244.84375
100k,0,1340.0
100k,1,1340.0
100k,2,1340.0
100k,3,760.0
100k,4,760.0
100k,5,760.0
100k,6,760.0
100k,7,760.0
100k,8,580.0
100k,9,580.0
100k,10,580.0
100k,11,580.0
100k,12,470.0
100k,13,470.0
100k,14,470.0
100k,15,470.0
100k,16,424.0
100k,17,424.0
100k,18,424.0
100k,19,424.0
100k,20,376.6666666666667
100k,21,376.6666666666667
100k,22,341.42857142857144
100k,23,341.42857142857144
100k,24,341.42857142857144
100k,25,341.42857142857144
100k,26,341.42857142857144
100k,27,341.42857142857144
100k,28,312.5
100k,29,312.5
100k,30,293.3333333333333
100k,31,293.3333333333333
100k,32,275.0
