capacity,episodes,reward
50k,182,1.98
50k,183,1.95
50k,184,1.97
50k,185,1.97
50k,186,1.99
50k,187,1.98
50k,188,1.97
50k,189,1.95
50k,190,1.95
50k,191,1.99
50k,192,1.97
50k,193,1.96
50k,194,1.96
50k,195,1.99
50k,196,1.96
50k,197,1.94
50k,198,1.93
50k,199,1.9
10k,0,0.0
10k,1,1.0
10k,2,1.3333333333333333
10k,3,1.3333333333333333
10k,4,2.0
10k,5,2.0
10k,6,1.6666666666666667
10k,7,1.7142857142857142
10k,8,1.7142857142857142
10k,9,1.75
10k,10,1.75
10k,11,1.75
10k,12,1.75
10k,13,1.7777777777777777
10k,14,1.7777777777777777
10k,15,2.0
10k,16,1.8181818181818181
10k,17,1.8181818181818181
10k,18,2.0833333333333335
10k,19,2.076923076923077
10k,20,2.142857142857143
10k,21,2.2
10k,22,2.125
10k,23,2.0588235294117645
10k,24,2.0555555555555554
10k,25,2.0
10k,26,1.95
10k,27,1.8636363636363635
10k,28,1.8695652173913044
10k,29,1.875
10k,30,1.8
10k,31,1.7692307692307692
10k,32,1.7037037037037037
10k,33,1.8928571428571428
10k,34,1.8620689655172413
10k,35,1.8333333333333333
10k,36,1.7741935483870968
10k,37,1.8125
10k,38,1.8181818181818181
10k,39,1.7941176470588236
10k,40,1.75
10k,41,1.7297297297297298
10k,42,1.6842105263157894
10k,43,1.6666666666666667
10k,44,1.6097560975609757
10k,45,1.5952380952380953
10k,46,1.5813953488372092
10k,47,1.6136363636363635
10k,48,1.6136363636363635
10k,49,1.6444444444444444
10k,50,1.6521739130434783
10k,51,1.6808510638297873
10k,52,1.7291666666666667
10k,53,1.6938775510204083
10k,54,1.68
10k,55,1.6862745098039216
10k,56,1.6862745098039216
10k,57,1.679245283018868
10k,58,1.679245283018868
10k,59,1.6727272727272726
10k,60,1.6785714285714286
10k,61,1.6785714285714286
10k,62,1.6896551724137931
10k,63,1.6779661016949152
10k,64,1.65
10k,65,1.639344262295082
10k,66,1.5873015873015872
10k,67,1.609375
10k,68,1.6
10k,69,1.606060606060606
10k,70,1.6119402985074627
10k,71,1.6029411764705883
10k,72,1.608695652173913
10k,73,1.608695652173913
10k,74,1.6142857142857143
10k,75,1.6142857142857143
10k,76,1.704225352112676
10k,77,1.6712328767123288
10k,78,1.6712328767123288
10k,79,1.6891891891891893
10k,80,1.6933333333333334
10k,81,1.6973684210526316
10k,82,1.6973684210526316
